@relation trainingScaled

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute label {1,-1}

@data
0.083333,0.23779,0.043674,0.125,0.33623,0.041076,0.16393,0.37758,0.047135,0.16667,0.40056,0.051581,0.14504,0.40514,0.04652,0.10556,0.41243,0.04693,0.079832,0.37215,0.042584,0.0625,0.29656,0.02979,0.047745,0.22209,0.018694,-1
0.27083,0.59834,0.34195,0.35,0.65638,0.32464,0.40164,0.73988,0.54057,0.45,0.79872,0.58568,0.4771,0.8107,0.54095,0.47222,0.78897,0.54625,0.45588,0.74857,0.51518,0.43421,0.7282,0.48112,0.41645,0.66816,0.50708,-1
0.625,0.43214,0.20186,0.775,0.54254,0.21294,0.91803,0.55691,0.24175,0.96667,0.57141,0.2479,0.96183,0.55973,0.22757,0.92778,0.52893,0.22147,0.90756,0.47108,0.19855,0.91118,0.41585,0.17972,0.90981,0.34934,0.18351,1
0.25,0.16992,0.015305,0.275,0.23157,0.011258,0.2459,0.2977,0.017781,0.18333,0.37713,0.025683,0.14504,0.41302,0.039703,0.125,0.42313,0.058176,0.13235,0.40056,0.052652,0.13816,0.35784,0.047263,0.12997,0.3066,0.042973,-1
0.20833,0.41712,0.12001,0.325,0.4924,0.13548,0.44262,0.51481,0.19169,0.51111,0.57459,0.21441,0.55725,0.60133,0.19824,0.59444,0.59294,0.19499,0.61555,0.54249,0.17851,0.64309,0.49856,0.16316,0.65915,0.41883,0.16006,1
0.25,0.42065,0.12408,0.325,0.48414,0.15028,0.40984,0.5074,0.2017,0.43889,0.555,0.23844,0.44275,0.56332,0.24643,0.44167,0.54663,0.25384,0.43277,0.51793,0.23938,0.42434,0.47166,0.20805,0.40451,0.39459,0.20328,1
0,0.4117,0.094165,0.075,0.43488,0.11821,0.2459,0.4264,0.12802,0.38889,0.42644,0.12761,0.43893,0.4276,0.11041,0.45833,0.40888,0.10768,0.44538,0.37693,0.093995,0.39309,0.37301,0.084353,0.32891,0.40629,0.095937,-1
0.1875,0.42913,0.17241,0.275,0.52832,0.21445,0.34426,0.58983,0.2941,0.37778,0.66114,0.36463,0.37023,0.64474,0.32713,0.32778,0.60455,0.32597,0.29622,0.58268,0.30691,0.26974,0.58399,0.25007,0.23607,0.57817,0.2823,-1
0.020833,0.53651,0.1757,0.075,0.68329,0.22964,0.17213,0.79076,0.42185,0.23889,0.88814,0.46674,0.28244,0.89707,0.40268,0.32222,0.89,0.43538,0.35924,0.85665,0.43541,0.39638,0.81733,0.38298,0.43103,0.70315,0.38846,-1
0.52083,0.14023,0.01549,0.6125,0.17169,0.018293,0.66393,0.23477,0.03997,0.63889,0.32115,0.081288,0.57252,0.38718,0.10658,0.51944,0.39806,0.10802,0.47689,0.34746,0.09878,0.44408,0.29274,0.089076,0.4191,0.22112,0.08817,-1
0,0.27757,0.033261,0,0.36196,0.036913,0,0.38909,0.038101,0,0.44741,0.047032,0.01145,0.48209,0.052502,0.041667,0.48815,0.060783,0.071429,0.45668,0.055744,0.092105,0.40173,0.052375,0.1061,0.3281,0.050368,-1
0.66667,0.42948,0.1962,0.75,0.50886,0.17628,0.81967,0.5383,0.20894,0.86667,0.58687,0.24263,0.8626,0.58851,0.23374,0.85,0.54733,0.23479,0.84874,0.47695,0.20145,0.84211,0.40878,0.17077,0.81167,0.3663,0.17556,1
0.70833,0.16363,0.032942,0.8,0.16739,0.020227,0.86885,0.19798,0.028799,0.96667,0.26179,0.052712,0.98473,0.26919,0.04331,0.99444,0.24597,0.037858,0.9958,0.19969,0.028222,0.99671,0.1145,0.019193,0.99469,0.035626,0.019016,1
0.39583,0.54952,0.18604,0.4125,0.55914,0.20527,0.40984,0.57624,0.24639,0.37222,0.60934,0.27703,0.35496,0.60223,0.25667,0.34722,0.58916,0.28337,0.32353,0.56506,0.29586,0.31743,0.58476,0.27654,0.29576,0.60376,0.35196,-1
0.4375,0.10437,0.006125,0.475,0.16698,0.015746,0.45082,0.22542,0.02208,0.36667,0.28379,0.025369,0.28626,0.34622,0.034611,0.25,0.3759,0.044823,0.2479,0.35254,0.041924,0.24671,0.30806,0.038545,0.22679,0.2722,0.048377,-1
0.083333,0.38518,0.057595,0.225,0.53622,0.07312,0.31148,0.56542,0.091193,0.35556,0.59624,0.096463,0.30534,0.60398,0.10115,0.26667,0.59291,0.11048,0.26471,0.5573,0.10699,0.27632,0.52837,0.10578,0.28249,0.49017,0.11561,1
0.375,0.31875,0.12896,0.475,0.37032,0.088833,0.52459,0.35188,0.11453,0.52222,0.42453,0.14282,0.48855,0.49197,0.1445,0.46667,0.49928,0.14477,0.44538,0.43678,0.13021,0.4375,0.40467,0.12307,0.43501,0.33,0.12923,1
0.33333,0.18421,0.039222,0.2,0.31179,0.030063,0.13115,0.39476,0.033434,0.088889,0.43749,0.034813,0.061069,0.442,0.037769,0.047222,0.44913,0.036893,0.046218,0.4054,0.028579,0.046053,0.33839,0.017305,0.034483,0.29242,0.024526,-1
0,0.2789,0.032911,0,0.34172,0.051214,0.032787,0.42249,0.084439,0.077778,0.4666,0.086484,0.1374,0.46829,0.085062,0.18333,0.44584,0.094984,0.21849,0.39648,0.092564,0.25,0.35398,0.088371,0.27188,0.30409,0.10148,1
0.083333,0.38058,0.078895,0.275,0.38068,0.11499,0.37705,0.43437,0.13265,0.38889,0.51617,0.13947,0.36641,0.52847,0.12817,0.35556,0.49431,0.14044,0.36134,0.4547,0.12695,0.36513,0.38626,0.1134,0.3687,0.34146,0.1245,1
0,0.090755,0.003359,0,0.13872,0.009107,0,0.27299,0.067207,0,0.41,0.13178,0.061069,0.46169,0.11741,0.13333,0.4524,0.096767,0.18067,0.39748,0.093114,0.21382,0.32945,0.078239,0.23342,0.25559,0.074035,-1
0,0.16557,0.009473,0.075,0.18549,0.012908,0.18033,0.19292,0.012116,0.25556,0.22147,0.014862,0.25954,0.22113,0.013649,0.26111,0.20928,0.01483,0.26891,0.17036,0.010163,0.26645,0.096246,0.006898,0.25729,0.034532,0.004013,1
0,0.35664,0.034497,0.1,0.47538,0.10063,0.18033,0.50386,0.082168,0.25556,0.55613,0.1167,0.36641,0.60022,0.13413,0.43611,0.56678,0.14625,0.47269,0.50572,0.15057,0.50164,0.48364,0.17884,0.54509,0.42335,0.17243,1
0.16667,0.43457,0.10443,0.375,0.47741,0.077816,0.54098,0.44675,0.10941,0.61111,0.48352,0.12764,0.62595,0.49516,0.12883,0.64444,0.47289,0.13752,0.63866,0.42899,0.12805,0.63487,0.37245,0.11618,0.61538,0.30335,0.12034,1
0.52083,0.10723,0.008319,0.6125,0.10793,0.01136,0.66393,0.12291,0.021495,0.67222,0.14402,0.030187,0.64504,0.15548,0.028241,0.62222,0.17438,0.037506,0.59244,0.17338,0.071608,0.55757,0.23074,0.2146,0.53846,0.32279,0.50542,-1
0.083333,0.34634,0.060757,0.125,0.40243,0.075055,0.081967,0.44168,0.078168,0.066667,0.49315,0.091232,0.076336,0.51043,0.088424,0.086111,0.5602,0.12973,0.11345,0.57157,0.14396,0.14638,0.55323,0.13089,0.1565,0.51363,0.13888,-1
0.375,0.31312,0.04916,0.35,0.44555,0.053293,0.40984,0.43535,0.051005,0.42222,0.50237,0.073627,0.47328,0.54655,0.081536,0.55556,0.51347,0.075608,0.59664,0.46022,0.069802,0.59046,0.45743,0.10883,0.56366,0.42486,0.12155,1
0.25,0.47099,0.17641,0.35,0.55248,0.1934,0.47541,0.56723,0.22104,0.53333,0.63504,0.23689,0.51908,0.67668,0.2177,0.47778,0.65459,0.21323,0.47059,0.62782,0.2097,0.46711,0.63938,0.2078,0.47745,0.56094,0.21343,1
0.16667,0.2782,0.047966,0.175,0.34422,0.04424,0.22951,0.42537,0.072013,0.31111,0.52502,0.092711,0.32824,0.5802,0.11451,0.35556,0.56737,0.1084,0.36555,0.53479,0.099592,0.35855,0.53457,0.11105,0.34748,0.48967,0.11637,1
0.041667,0.29609,0.066278,0.1,0.32931,0.0505,0.14754,0.34654,0.063156,0.17778,0.36971,0.074419,0.16794,0.37794,0.077982,0.15556,0.38802,0.087483,0.13866,0.36361,0.081743,0.12829,0.36523,0.083165,0.12732,0.35391,0.096049,-1
0.33333,0.20106,0.023122,0.625,0.28926,0.050616,0.7377,0.33033,0.037976,0.76667,0.34446,0.04339,0.73282,0.34843,0.038753,0.71667,0.3268,0.040534,0.69748,0.26688,0.03592,0.6875,0.20285,0.028003,0.67109,0.15688,0.02627,1
0.125,0.41543,0.050667,0.1375,0.41611,0.088444,0.20492,0.43881,0.096058,0.23889,0.46451,0.096297,0.25573,0.46307,0.090378,0.26389,0.44884,0.082309,0.2458,0.39332,0.068875,0.22204,0.34118,0.054326,0.21485,0.29724,0.053358,-1
0,0.24353,0.019696,0.0125,0.28031,0.029988,0.02459,0.29888,0.03489,0.022222,0.35713,0.052844,0.026718,0.41596,0.073987,0.044444,0.43699,0.090693,0.054622,0.42618,0.086096,0.069079,0.40729,0.077258,0.066313,0.36793,0.076721,-1
0.54167,0.30713,0.1002,0.675,0.39217,0.11084,0.78689,0.46005,0.15865,0.87778,0.54394,0.14527,0.87786,0.54764,0.1169,0.84444,0.53484,0.14109,0.78151,0.51379,0.12631,0.72368,0.45614,0.10496,0.67905,0.40939,0.10684,1
0.16667,0.51359,0.17187,0.2625,0.69558,0.22149,0.30328,0.75261,0.36311,0.31111,0.80458,0.45709,0.29008,0.78456,0.43113,0.26389,0.77439,0.42999,0.23529,0.74926,0.41144,0.22204,0.73691,0.37653,0.20955,0.71051,0.43069,-1
0.52083,0.18016,0.05438,0.525,0.35484,0.17622,0.51639,0.49797,0.26841,0.49444,0.58122,0.23101,0.45038,0.59035,0.20739,0.4,0.59661,0.20322,0.35924,0.56196,0.18903,0.32237,0.51782,0.17261,0.28647,0.44255,0.17668,-1
0.25,0.13464,0.006363,0.3,0.14396,0.006837,0.2541,0.20364,0.014072,0.21111,0.2514,0.025645,0.15649,0.27781,0.027147,0.125,0.29537,0.023505,0.10294,0.27359,0.020225,0.087171,0.23333,0.019136,0.071618,0.18646,0.017126,-1
0,0.32358,0.041716,0,0.39499,0.036482,0.032787,0.45251,0.045243,0.055556,0.53969,0.084094,0.053435,0.67668,0.15637,0.10278,0.68127,0.16484,0.11975,0.66389,0.15792,0.15789,0.6851,0.17745,0.20424,0.64897,0.22344,-1
0.4375,0.22461,0.041798,0.4625,0.32056,0.063871,0.45902,0.39981,0.10707,0.43889,0.45716,0.11949,0.41221,0.45054,0.10768,0.39167,0.41442,0.11482,0.37815,0.36103,0.10499,0.36678,0.30072,0.092935,0.35544,0.24879,0.09475,-1
0,0.1717,0.024893,0,0.23325,0.029077,0.016393,0.31913,0.035473,0.038889,0.42429,0.055095,0.041985,0.48238,0.063366,0.038889,0.51042,0.070801,0.039916,0.48765,0.075349,0.059211,0.46279,0.083194,0.088859,0.41626,0.096005,-1
0,0.19508,0.009748,0,0.23064,0.016157,0,0.26382,0.019809,0,0.30871,0.029035,0,0.36986,0.043567,0,0.40049,0.06345,0.012605,0.41318,0.064851,0.036184,0.41311,0.064051,0.055703,0.35664,0.058594,-1
0.041667,0.3385,0.073831,0.125,0.42803,0.085364,0.21311,0.45196,0.13887,0.26111,0.51189,0.18085,0.29008,0.54814,0.19826,0.31667,0.53223,0.21366,0.32773,0.4934,0.2042,0.34539,0.46745,0.18707,0.35013,0.39203,0.18626,1
0.33333,0.56714,0.16116,0.375,0.73978,0.17824,0.37705,0.79348,0.21326,0.4,0.85644,0.21845,0.39695,0.82484,0.20054,0.41667,0.73998,0.22373,0.41597,0.67795,0.20876,0.43421,0.64566,0.19254,0.44032,0.57669,0.20056,1
0.083333,0.29053,0.01934,0.225,0.35142,0.041132,0.39344,0.39233,0.046863,0.46667,0.47541,0.063581,0.48092,0.50916,0.06765,0.49722,0.49039,0.076479,0.51471,0.43159,0.067459,0.53125,0.37349,0.058657,0.51061,0.30781,0.058825,1
0,0.087136,0.004578,0,0.13267,0.004702,0.008197,0.20769,0.024574,0.016667,0.27741,0.040975,0.01145,0.31873,0.047579,0.019444,0.34626,0.048802,0.029412,0.33529,0.043566,0.032895,0.28837,0.03824,0.033156,0.23938,0.038473,-1
0.58333,0.15973,0.016511,0.5,0.26045,0.026188,0.5082,0.30302,0.030665,0.53333,0.34516,0.04247,0.52672,0.35314,0.042751,0.51667,0.3392,0.042653,0.5084,0.29429,0.037575,0.51645,0.2396,0.030704,0.5252,0.18309,0.027503,1
0.20833,0.2694,0.071564,0.275,0.34737,0.068847,0.37705,0.40291,0.082216,0.45556,0.44573,0.09999,0.48855,0.46283,0.12388,0.51667,0.45544,0.12914,0.53361,0.41254,0.11749,0.53618,0.40452,0.11963,0.51724,0.38263,0.14469,1
0.125,0.091193,0.0036,0.1,0.13829,0.003735,0.081967,0.17182,0.010841,0.066667,0.2509,0.053246,0.076336,0.32819,0.10284,0.11667,0.37023,0.12872,0.14706,0.38129,0.13115,0.16118,0.38084,0.14058,0.18833,0.3404,0.15232,-1
0,0.32622,0.038107,0.225,0.43259,0.042863,0.39344,0.45426,0.058264,0.45556,0.44193,0.06841,0.42748,0.46713,0.059123,0.39444,0.46016,0.062691,0.39496,0.39723,0.049301,0.39145,0.31886,0.036527,0.38992,0.25089,0.029807,1
0.41667,0.67552,0.28616,0.475,0.80388,0.2674,0.4918,0.80475,0.30502,0.5,0.83503,0.33626,0.48855,0.80429,0.34444,0.525,0.74335,0.3226,0.52521,0.67361,0.29949,0.53618,0.62785,0.29021,0.5305,0.55393,0.30387,1
0.020833,0.27689,0.03933,0.0125,0.41602,0.060656,0.040984,0.52135,0.089437,0.083333,0.58305,0.079516,0.13359,0.55804,0.081223,0.16944,0.52247,0.085447,0.20798,0.47848,0.076337,0.23191,0.4144,0.065097,0.24536,0.33433,0.064013,-1
0.29167,0.16635,0.02508,0.45,0.17523,0.018653,0.52459,0.21714,0.024959,0.56667,0.31287,0.053804,0.55725,0.37548,0.068398,0.56111,0.38855,0.081523,0.57983,0.3639,0.079552,0.56579,0.34121,0.078824,0.53581,0.32313,0.099132,1
0.5,0.34832,0.054226,0.725,0.40216,0.067372,0.88525,0.42327,0.10241,0.94444,0.44597,0.12375,0.91603,0.45104,0.12079,0.86667,0.44783,0.12597,0.80672,0.4224,0.12,0.75658,0.38386,0.10755,0.72414,0.32938,0.11476,1
0.45833,0.19434,0.025607,0.4375,0.32895,0.040489,0.36066,0.41727,0.071289,0.32778,0.55281,0.1074,0.29771,0.57752,0.11048,0.27778,0.60753,0.12987,0.26261,0.64909,0.17385,0.27632,0.65918,0.14573,0.26658,0.68502,0.22298,-1
0.25,0.56683,0.309,0.2875,0.5617,0.31151,0.30328,0.57358,0.31549,0.31111,0.63351,0.29302,0.28626,0.65391,0.24218,0.28611,0.6438,0.22756,0.28361,0.63527,0.20628,0.29934,0.63665,0.19413,0.30637,0.56909,0.20202,-1
0.14583,0.40218,0.07641,0.15,0.51689,0.086782,0.18033,0.56553,0.10098,0.23889,0.60889,0.13188,0.24809,0.62818,0.14769,0.22778,0.60524,0.14372,0.22269,0.55318,0.12215,0.24013,0.5128,0.098875,0.2626,0.45535,0.098893,-1
0.20833,0.23475,0.052223,0.45,0.26718,0.032764,0.63934,0.3125,0.041977,0.71111,0.38935,0.056752,0.69466,0.41477,0.0669,0.68889,0.42091,0.10148,0.68487,0.39555,0.11148,0.69737,0.35697,0.10797,0.67905,0.30366,0.12429,1
0.41667,0.2415,0.040731,0.65,0.31352,0.046227,0.85246,0.30592,0.045424,0.95556,0.31215,0.05179,0.94656,0.32543,0.050967,0.88333,0.33592,0.061474,0.80672,0.29501,0.049431,0.73355,0.22931,0.032436,0.67109,0.185,0.034297,1
0.16667,0.49993,0.12135,0.4,0.61266,0.079361,0.52459,0.60386,0.13353,0.47778,0.66706,0.1307,0.40458,0.64287,0.1303,0.35,0.60833,0.13109,0.31933,0.56617,0.12166,0.29276,0.57144,0.13144,0.27586,0.52962,0.14163,1
0.041667,0.094946,0.00356,0.025,0.12716,0.004389,0.065574,0.17695,0.008683,0.088889,0.21831,0.012369,0.099237,0.27028,0.023842,0.094444,0.31631,0.037393,0.096639,0.31504,0.039722,0.10691,0.26424,0.034775,0.10743,0.2129,0.031777,-1
0.16667,0.17553,0.037264,0.4,0.2917,0.060551,0.55738,0.40974,0.1021,0.61111,0.50098,0.11448,0.59542,0.51851,0.11463,0.57778,0.4927,0.12012,0.57983,0.485,0.11112,0.58553,0.47773,0.10645,0.60212,0.41666,0.10399,1
0.125,0.47214,0.13984,0.2,0.58887,0.13974,0.27869,0.64996,0.1673,0.27222,0.6916,0.18813,0.37023,0.68637,0.17518,0.43889,0.63487,0.17427,0.47899,0.55344,0.15574,0.4852,0.50304,0.13611,0.47082,0.44057,0.13353,1
0,0.15911,0.014759,0,0.24594,0.025229,0.016393,0.31682,0.049976,0.061111,0.3729,0.055855,0.087786,0.39312,0.057949,0.10833,0.38635,0.062227,0.13655,0.33847,0.055186,0.15625,0.27636,0.047215,0.16844,0.22255,0.047891,-1
0.70833,0.2369,0.066968,0.65,0.38927,0.096162,0.55738,0.45801,0.10894,0.38889,0.52474,0.095608,0.30153,0.56538,0.11011,0.27222,0.58042,0.12304,0.27521,0.56531,0.10012,0.29441,0.55226,0.089709,0.29443,0.52602,0.10689,-1
0.041667,0.17838,0.015664,0.05,0.23043,0.022311,0.081967,0.31362,0.09702,0.13333,0.39199,0.12386,0.18702,0.423,0.12926,0.23889,0.42542,0.1439,0.27101,0.39758,0.14387,0.29605,0.38755,0.16291,0.313,0.36783,0.21945,-1
0.35417,0.17144,0.067828,0.3,0.38117,0.16622,0.32787,0.50515,0.22665,0.32778,0.59733,0.23666,0.30534,0.64492,0.21533,0.27222,0.62626,0.1953,0.23109,0.59158,0.17763,0.22862,0.62304,0.18677,0.23607,0.60672,0.19816,-1
0.375,0.22047,0.044681,0.4,0.45088,0.11923,0.4918,0.60639,0.29667,0.61667,0.68648,0.30108,0.66031,0.67631,0.27143,0.70556,0.6554,0.28016,0.73109,0.6066,0.26158,0.74013,0.5569,0.23136,0.75597,0.4684,0.24219,1
0.16667,0.25091,0.028771,0.225,0.33371,0.051982,0.31148,0.39591,0.065146,0.37778,0.44536,0.06087,0.41221,0.44247,0.061997,0.43889,0.42594,0.057441,0.47059,0.36624,0.04307,0.48684,0.27705,0.03396,0.50398,0.19184,0.027116,1
0.33333,0.32541,0.077018,0.525,0.37513,0.06463,0.68852,0.37953,0.06371,0.76667,0.38639,0.069197,0.74046,0.40803,0.089897,0.67222,0.41647,0.099858,0.60924,0.39501,0.088772,0.57566,0.36323,0.080656,0.55172,0.3091,0.081323,1
0.083333,0.60666,0.13145,0.175,0.79677,0.35606,0.31967,0.90605,0.28597,0.42222,0.96395,0.33553,0.5,0.90737,0.36048,0.56389,0.82616,0.40821,0.59664,0.76298,0.39978,0.62007,0.69175,0.37444,0.62732,0.59795,0.38095,-1
0,0.18653,0.038139,0.15,0.32279,0.048366,0.22951,0.41714,0.064197,0.26667,0.49528,0.080902,0.29008,0.56018,0.080856,0.29444,0.60027,0.11446,0.31513,0.60487,0.13624,0.33059,0.59228,0.13045,0.31432,0.58486,0.21153,1
0.5,0.35931,0.050303,0.725,0.38839,0.07568,0.88525,0.41116,0.10766,0.96667,0.43077,0.1267,0.96947,0.43322,0.11971,0.93333,0.42209,0.12502,0.86134,0.40571,0.1199,0.80592,0.37997,0.11647,0.76658,0.3258,0.11992,1
0,0.22983,0.028937,0,0.32616,0.044914,0,0.39007,0.084486,0,0.43272,0.096955,0.015267,0.44996,0.10035,0.055556,0.45531,0.11388,0.10924,0.4422,0.10542,0.18914,0.40205,0.096079,0.24005,0.35344,0.10888,1
0,0.091458,0.005806,0.075,0.25806,0.045214,0.21311,0.35484,0.06006,0.3,0.37619,0.072868,0.37405,0.43024,0.080386,0.41111,0.42684,0.092281,0.41176,0.42081,0.1037,0.42434,0.39196,0.099562,0.4191,0.34774,0.10453,1
0.125,0.26388,0.029395,0.175,0.31566,0.024597,0.21311,0.33848,0.031336,0.18889,0.42333,0.040194,0.14504,0.46281,0.045813,0.10556,0.46686,0.045784,0.088235,0.44518,0.048232,0.074013,0.40267,0.046673,0.071618,0.36133,0.058222,-1
0,0.28987,0.025167,0,0.40313,0.043617,0.032787,0.45,0.058809,0.066667,0.508,0.080076,0.083969,0.51791,0.07483,0.10833,0.48239,0.067627,0.12605,0.42996,0.056407,0.15461,0.36876,0.052334,0.17772,0.31062,0.048702,1
0,0.47567,0.089221,0.05,0.57094,0.079833,0.14754,0.63728,0.12139,0.23333,0.70887,0.16076,0.28244,0.72701,0.15046,0.3,0.73343,0.17749,0.31933,0.73274,0.20266,0.32237,0.74568,0.20352,0.32361,0.67402,0.21248,1
0.083333,0.543,0.14794,0.1875,0.69048,0.13612,0.2541,0.73442,0.21388,0.21667,0.75744,0.28133,0.19847,0.73286,0.26044,0.19167,0.71107,0.25968,0.18487,0.67039,0.22865,0.17928,0.60733,0.20409,0.16711,0.50624,0.21041,1
0.10417,0.4396,0.058647,0.275,0.49738,0.099259,0.37705,0.5235,0.12536,0.45556,0.57752,0.17162,0.50763,0.57388,0.17323,0.52778,0.5427,0.19599,0.53151,0.4979,0.20589,0.53454,0.43659,0.18787,0.53714,0.35712,0.19079,-1
0.375,0.29683,0.033743,0.625,0.3771,0.055139,0.7541,0.35036,0.047409,0.78889,0.43284,0.11771,0.76336,0.521,0.25254,0.79167,0.52933,0.26674,0.80042,0.4749,0.22984,0.80263,0.45079,0.21812,0.80902,0.40614,0.23798,1
0.47917,0.23298,0.25791,0.4875,0.4704,0.55555,0.59836,0.6476,1,0.64444,0.63657,0.86837,0.64122,0.64269,0.83378,0.64167,0.63418,0.87778,0.65126,0.59521,0.87011,0.66118,0.56506,0.84366,0.66578,0.50403,0.92621,-1
0.041667,0.19727,0.02841,0.175,0.25703,0.032583,0.29508,0.25492,0.042749,0.33333,0.28368,0.04344,0.30534,0.2922,0.046166,0.27778,0.27921,0.05165,0.2605,0.22705,0.050104,0.24671,0.15836,0.045978,0.23342,0.10599,0.047941,1
0.20833,0.22223,0.022339,0.275,0.24526,0.023809,0.29508,0.29649,0.028759,0.23333,0.37449,0.044266,0.19847,0.425,0.064422,0.21111,0.4424,0.07303,0.21429,0.43924,0.076063,0.21711,0.4452,0.081388,0.22281,0.41637,0.098388,1
0.20833,0.28336,0.054136,0.325,0.34345,0.060362,0.4918,0.38448,0.073447,0.58889,0.40904,0.063541,0.61832,0.39844,0.053094,0.63333,0.3923,0.049495,0.63445,0.34558,0.040167,0.62829,0.26946,0.031533,0.62069,0.19807,0.025815,1
0.125,0.19955,0.053452,0.125,0.26372,0.047983,0.11475,0.30726,0.05991,0.1,0.36567,0.064624,0.099237,0.41321,0.080433,0.12778,0.48053,0.10826,0.14286,0.53174,0.13671,0.17599,0.55018,0.13013,0.20557,0.50297,0.12944,-1
0.33333,0.60563,0.20286,0.3625,0.56867,0.22089,0.35246,0.57499,0.22354,0.35,0.58532,0.2215,0.34733,0.56403,0.19989,0.31944,0.54081,0.19273,0.27101,0.49781,0.16686,0.25493,0.46138,0.14828,0.25464,0.39479,0.15017,-1
0,0.23835,0.027124,0,0.29423,0.036177,0,0.42282,0.0679,0.044444,0.5132,0.082695,0.083969,0.51526,0.070504,0.11389,0.47754,0.070593,0.12605,0.41753,0.060973,0.14803,0.37345,0.053219,0.16711,0.32051,0.050074,1
0.20833,0.25452,0.02634,0.35,0.2996,0.037807,0.45902,0.38116,0.047277,0.54444,0.44836,0.069484,0.55725,0.49298,0.064715,0.55,0.47871,0.067954,0.53571,0.42193,0.06171,0.52138,0.37081,0.055448,0.50265,0.31169,0.052004,1
0.52083,0.12245,0.03457,0.6125,0.12841,0.029151,0.65574,0.17828,0.073323,0.64444,0.27571,0.11951,0.59542,0.34204,0.12727,0.55,0.36382,0.12632,0.51471,0.35531,0.11965,0.47862,0.34345,0.11193,0.44562,0.33888,0.14925,-1
0,0.15621,0.036611,0.0375,0.33199,0.10271,0.12295,0.45595,0.14425,0.20556,0.5155,0.17944,0.23282,0.52823,0.18423,0.25833,0.51777,0.19908,0.28361,0.4987,0.18648,0.30592,0.50519,0.1985,0.34483,0.47497,0.22661,-1
0,0.20505,0.034588,0.1,0.33286,0.043894,0.27869,0.36397,0.044322,0.37778,0.38508,0.048105,0.38931,0.38863,0.042527,0.38333,0.37283,0.04035,0.36555,0.32969,0.031609,0.35526,0.26495,0.026335,0.34748,0.2,0.024335,1
0.041667,0.35131,0.060899,0.1,0.41287,0.037832,0.13115,0.4195,0.060326,0.15556,0.45803,0.06677,0.16031,0.4884,0.072087,0.19444,0.50275,0.080413,0.22689,0.46414,0.075211,0.24836,0.40304,0.050528,0.25729,0.32108,0.042051,1
0.041667,0.34204,0.048116,0.1,0.42381,0.046667,0.14754,0.44358,0.061307,0.17778,0.50937,0.068188,0.22901,0.56547,0.081227,0.28611,0.57009,0.090142,0.32353,0.56841,0.098255,0.35197,0.56494,0.1043,0.37135,0.50928,0.11054,1
0.41667,0.22586,0.020848,0.6,0.26687,0.026358,0.77049,0.27518,0.032829,0.83333,0.33219,0.044987,0.78626,0.36983,0.054306,0.72778,0.38321,0.063027,0.65966,0.34199,0.054023,0.59539,0.27587,0.042524,0.51989,0.2266,0.041548,1
0.52083,0.14185,0.030896,0.5875,0.31099,0.17916,0.55738,0.47386,0.29529,0.46111,0.59897,0.3568,0.3626,0.69482,0.34522,0.31389,0.78076,0.40341,0.28361,0.77442,0.45384,0.25987,0.76861,0.39976,0.25332,0.75879,0.4232,-1
0.375,0.15275,0.016668,0.4,0.2796,0.060207,0.39344,0.40882,0.22772,0.36667,0.51958,0.22857,0.32824,0.53179,0.21787,0.275,0.55774,0.25516,0.22899,0.54086,0.24252,0.19243,0.47174,0.20005,0.1618,0.37487,0.18281,-1
0.16667,0.38874,0.067033,0.3,0.40734,0.087901,0.36066,0.40273,0.099154,0.38889,0.43108,0.091579,0.39695,0.44522,0.081998,0.4,0.43766,0.081267,0.41597,0.4074,0.078821,0.44243,0.36851,0.074012,0.44164,0.33607,0.080027,-1
0.41667,0.44184,0.083428,0.525,0.50688,0.12884,0.70492,0.56041,0.18263,0.81111,0.6215,0.22632,0.80153,0.64734,0.2457,0.78889,0.63865,0.28822,0.77311,0.61242,0.27591,0.75329,0.58303,0.2702,0.73475,0.52864,0.29023,1
0.16667,0.27818,0.077518,0.375,0.36793,0.066363,0.4918,0.40015,0.075385,0.52222,0.42964,0.094054,0.54198,0.43307,0.09302,0.56111,0.42853,0.11118,0.60504,0.39559,0.12301,0.63158,0.34748,0.11777,0.61538,0.32394,0.12672,1
0,0.30911,0.032232,0.125,0.42448,0.078174,0.27869,0.47966,0.097346,0.34444,0.49746,0.10789,0.38168,0.50307,0.10011,0.38333,0.49192,0.10104,0.36134,0.44061,0.092794,0.33882,0.39449,0.087022,0.32095,0.35491,0.10988,1
1,0.083306,0.005467,0.925,0.20008,0.033185,0.72131,0.33113,0.053169,0.55556,0.43547,0.060181,0.41985,0.50209,0.084924,0.33889,0.52795,0.090707,0.29622,0.48876,0.078876,0.25987,0.45527,0.072191,0.22016,0.44357,0.095907,-1
